Serial,Datetime,Date,Month,Hour,Minute,DeviceID,Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),ElevationAngle(degree),Azimuth(degree)
20240327133001,2024-03-27 13:30:00,2024-03-27,3,13,30,1,1010.24506,30.61313,70.72448,26980.592,59.6,203.46
20240327134001,2024-03-27 13:40:00,2024-03-27,3,13,40,1,1010.2357,30.58778,70.727905,26613.072,57.82,206.0
20240327135001,2024-03-27 13:50:00,2024-03-27,3,13,50,1,1010.22736,30.567837,70.72974,26314.055,55.95,208.54
20240327140001,2024-03-27 14:00:00,2024-03-27,3,14,0,1,1010.1363,30.761126,70.119934,26798.365,54.02,211.07
20240327141001,2024-03-27 14:10:00,2024-03-27,3,14,10,1,1010.1284,30.751253,70.10223,26578.889,52.04,213.61
20240327142001,2024-03-27 14:20:00,2024-03-27,3,14,20,1,1010.1222,30.74378,70.08749,26400.344,50.01,216.15
20240327143001,2024-03-27 14:30:00,2024-03-27,3,14,30,1,1010.118,30.737713,70.0741,26261.916,47.94,218.69
20240327144001,2024-03-27 14:40:00,2024-03-27,3,14,40,1,1010.1146,30.736624,70.05658,26164.457,45.84,221.22
20240327145001,2024-03-27 14:50:00,2024-03-27,3,14,50,1,1010.1002,30.795616,69.92755,26424.416,43.71,223.76
20240327150001,2024-03-27 15:00:00,2024-03-27,3,15,0,1,1010.1202,30.771843,70.0209,26587.068,41.55,226.3
20240327151001,2024-03-27 15:10:00,2024-03-27,3,15,10,1,1010.14233,30.766396,70.081894,26841.164,39.38,228.84
20240327152001,2024-03-27 15:20:00,2024-03-27,3,15,20,1,1010.16473,30.777918,70.10526,27088.834,37.18,231.37
20240327153001,2024-03-27 15:30:00,2024-03-27,3,15,30,1,1010.188,30.796278,70.10787,27405.203,34.97,233.91
20240327154001,2024-03-27 15:40:00,2024-03-27,3,15,40,1,1010.28314,30.708282,70.44429,27548.4,32.75,236.45
20240327155001,2024-03-27 15:50:00,2024-03-27,3,15,50,1,1010.37885,30.623665,70.76396,27730.885,30.51,238.99
20240327160001,2024-03-27 16:00:00,2024-03-27,3,16,0,1,1010.3845,30.688845,70.607376,28072.998,28.27,241.52
20240327161001,2024-03-27 16:10:00,2024-03-27,3,16,10,1,1010.4095,30.739931,70.51454,28474.203,26.01,244.06
20240327162001,2024-03-27 16:20:00,2024-03-27,3,16,20,1,1010.43463,30.793541,70.40742,28879.424,23.75,246.6
20240327163001,2024-03-27 16:30:00,2024-03-27,3,16,30,1,1010.45844,30.852852,70.28299,29348.15,21.48,249.13
20240327164001,2024-03-27 16:40:00,2024-03-27,3,16,40,1,1010.44635,30.979994,69.95565,29892.555,19.21,251.67
20240327165001,2024-03-27 16:50:00,2024-03-27,3,16,50,1,1010.43396,31.118118,69.59473,30468.658,16.93,254.21
20240329090001,2024-03-29 09:00:00,2024-03-29,3,9,0,1,1009.6632,35.060886,58.26188,51321.516,42.7,134.59
20240329091001,2024-03-29 09:10:00,2024-03-29,3,9,10,1,1009.65356,34.88963,58.747665,50737.164,44.86,137.13
20240329092001,2024-03-29 09:20:00,2024-03-29,3,9,20,1,1009.6424,34.719303,59.240166,49972.48,47.0,139.68
20240329093001,2024-03-29 09:30:00,2024-03-29,3,9,30,1,1009.6318,34.517372,59.779106,49058.848,49.11,142.22
20240329094001,2024-03-29 09:40:00,2024-03-29,3,9,40,1,1009.56165,34.25285,60.367172,48191.496,51.19,144.77
20240329095001,2024-03-29 09:50:00,2024-03-29,3,9,50,1,1009.5474,34.009823,60.97807,47157.87,53.23,147.31
20240329100001,2024-03-29 10:00:00,2024-03-29,3,10,0,1,1009.47455,33.758118,61.57654,46195.027,55.23,149.85
20240329101001,2024-03-29 10:10:00,2024-03-29,3,10,10,1,1009.51746,33.501057,62.251785,44798.58,57.17,152.4
20240329102001,2024-03-29 10:20:00,2024-03-29,3,10,20,1,1009.50037,33.3031,62.796185,43589.152,59.04,154.94
20240329103001,2024-03-29 10:30:00,2024-03-29,3,10,30,1,1009.5472,33.036995,63.51121,42414.664,60.84,157.49
20240329104001,2024-03-29 10:40:00,2024-03-29,3,10,40,1,1009.5308,32.8381,64.0506,41321.434,62.55,160.03
20240329105001,2024-03-29 10:50:00,2024-03-29,3,10,50,1,1009.5147,32.627956,64.608696,40205.33,64.14,162.57
20240329110001,2024-03-29 11:00:00,2024-03-29,3,11,0,1,1009.49945,32.41706,65.16005,39131.12,65.59,165.12
20240329111001,2024-03-29 11:10:00,2024-03-29,3,11,10,1,1009.49945,32.41706,65.16005,39131.12,66.89,167.66
20240329112001,2024-03-29 11:20:00,2024-03-29,3,11,20,1,1009.48444,32.245644,65.649635,37758.32,68.0,170.21
20240329113001,2024-03-29 11:30:00,2024-03-29,3,11,30,1,1009.3991,32.13368,65.940254,37677.51,68.89,172.75
20240329114001,2024-03-29 11:40:00,2024-03-29,3,11,40,1,1009.37946,32.018963,66.28099,37205.97,69.53,175.29
20240329115001,2024-03-29 11:50:00,2024-03-29,3,11,50,1,1009.2838,32.080402,66.13726,37744.46,69.91,177.84
20240329120001,2024-03-29 12:00:00,2024-03-29,3,12,0,1,1009.3372,31.898535,66.73762,36486.125,69.99,180.38
20240329121001,2024-03-29 12:10:00,2024-03-29,3,12,10,1,1009.3155,31.859858,66.862045,36031.676,69.79,182.93
20240329122001,2024-03-29 12:20:00,2024-03-29,3,12,20,1,1009.3578,31.671417,67.420525,34776.85,69.31,185.47
20240329123001,2024-03-29 12:30:00,2024-03-29,3,12,30,1,1009.35455,31.60006,67.60394,34165.082,68.56,188.01
20240329124001,2024-03-29 12:40:00,2024-03-29,3,12,40,1,1009.3526,31.522976,67.78319,33542.8,67.58,190.56
20240329125001,2024-03-29 12:50:00,2024-03-29,3,12,50,1,1009.3519,31.454288,67.933044,32990.125,66.39,193.1
20240329130001,2024-03-29 13:00:00,2024-03-29,3,13,0,1,1009.35236,31.410488,68.02526,32414.283,65.03,195.65
20240329131001,2024-03-29 13:10:00,2024-03-29,3,13,10,1,1009.2472,31.578,67.36266,32900.863,63.51,198.19
20240329132001,2024-03-29 13:20:00,2024-03-29,3,13,20,1,1009.2486,31.532124,67.43828,32589.408,61.88,200.73
20240329133001,2024-03-29 13:30:00,2024-03-29,3,13,30,1,1009.3058,31.38946,67.8598,31940.5,60.13,203.28
20240329134001,2024-03-29 13:40:00,2024-03-29,3,13,40,1,1009.2768,31.380281,67.80355,31676.31,58.3,205.82
20240329135001,2024-03-29 13:50:00,2024-03-29,3,13,50,1,1009.2818,31.360775,67.83967,31428.76,56.4,208.37
20240329140001,2024-03-29 14:00:00,2024-03-29,3,14,0,1,1009.26416,31.439749,67.62226,31804.734,54.44,210.91
20240329141001,2024-03-29 14:10:00,2024-03-29,3,14,10,1,1009.2381,31.444014,67.55252,31689.557,52.42,213.45
20240329142001,2024-03-29 14:20:00,2024-03-29,3,14,20,1,1009.24854,31.446527,67.53792,31644.678,50.37,216.0
20240329143001,2024-03-29 14:30:00,2024-03-29,3,14,30,1,1009.26074,31.44479,67.53746,31658.664,48.27,218.54
20240329144001,2024-03-29 14:40:00,2024-03-29,3,14,40,1,1009.2395,31.458431,67.467094,31673.639,46.15,221.09
20240329145001,2024-03-29 14:50:00,2024-03-29,3,14,50,1,1009.1309,31.686106,66.78932,32269.824,44.0,223.63
20240329150001,2024-03-29 15:00:00,2024-03-29,3,15,0,1,1009.1092,31.709776,66.69098,32578.385,41.83,226.17
20240329151001,2024-03-29 15:10:00,2024-03-29,3,15,10,1,1009.08875,31.757479,66.550476,33014.25,39.63,228.72
20240329152001,2024-03-29 15:20:00,2024-03-29,3,15,20,1,1009.10486,31.808676,66.42792,33309.86,37.43,231.26
20240329153001,2024-03-29 15:30:00,2024-03-29,3,15,30,1,1009.1217,31.855593,66.308495,33605.86,35.2,233.81
20240329154001,2024-03-29 15:40:00,2024-03-29,3,15,40,1,1009.20276,31.809147,66.48763,33851.668,32.97,236.35
20240329155001,2024-03-29 15:50:00,2024-03-29,3,15,50,1,1009.2849,31.77642,66.63946,34025.46,30.72,238.89
20240329160001,2024-03-29 16:00:00,2024-03-29,3,16,0,1,1009.30457,31.82343,66.5225,34312.96,28.47,241.44
20240329161001,2024-03-29 16:10:00,2024-03-29,3,16,10,1,1009.3234,31.864681,66.42144,34657.36,26.21,243.98
20240329162001,2024-03-29 16:20:00,2024-03-29,3,16,20,1,1009.34326,31.915682,66.312096,35064.516,23.94,246.53
20240329163001,2024-03-29 16:30:00,2024-03-29,3,16,30,1,1009.36194,31.9733,66.18797,35512.09,21.67,249.07
20240329164001,2024-03-29 16:40:00,2024-03-29,3,16,40,1,1009.354,32.079933,65.9297,36044.12,19.39,251.61
20240329165001,2024-03-29 16:50:00,2024-03-29,3,16,50,1,1009.34644,32.199512,65.6547,36608.297,17.11,254.16
20240428090001,2024-04-28 09:00:00,2024-04-28,4,9,0,1,1002.8516,31.064028,80.759094,19948.684,48.51,133.52
20240428091001,2024-04-28 09:10:00,2024-04-28,4,9,10,1,1002.80853,31.081924,80.72189,20088.656,50.78,136.24
20240428092001,2024-04-28 09:20:00,2024-04-28,4,9,20,1,1002.77704,31.104464,80.32027,20174.076,53.04,138.96
20240428093001,2024-04-28 09:30:00,2024-04-28,4,9,30,1,1002.7349,31.150183,80.13888,20341.178,55.29,141.68
20240428094001,2024-04-28 09:40:00,2024-04-28,4,9,40,1,1002.6888,31.212582,80.03344,20559.543,57.54,144.39
20240428095001,2024-04-28 09:50:00,2024-04-28,4,9,50,1,1002.6447,31.272219,79.802536,20700.635,59.76,147.11
20240428100001,2024-04-28 10:00:00,2024-04-28,4,10,0,1,1002.58887,31.358202,79.39447,20828.291,61.97,149.83
20240428101001,2024-04-28 10:10:00,2024-04-28,4,10,10,1,1002.54504,31.405596,79.17331,20938.602,64.16,152.55
20240428102001,2024-04-28 10:20:00,2024-04-28,4,10,20,1,1002.5048,31.450851,78.96942,20957.19,66.31,155.27
20240428103001,2024-04-28 10:30:00,2024-04-28,4,10,30,1,1002.45184,31.542952,78.54941,21056.383,68.43,157.98
20240428104001,2024-04-28 10:40:00,2024-04-28,4,10,40,1,1002.3911,31.635237,78.13009,20944.809,70.49,160.7
20240428105001,2024-04-28 10:50:00,2024-04-28,4,10,50,1,1002.33673,31.6917,77.7752,20785.229,72.47,163.42
20240428110001,2024-04-28 11:00:00,2024-04-28,4,11,0,1,1002.2951,31.692638,77.70419,20764.135,74.35,166.14
20240428111001,2024-04-28 11:10:00,2024-04-28,4,11,10,1,1002.25226,31.70804,77.65123,20741.346,76.08,168.86
20240428112001,2024-04-28 11:20:00,2024-04-28,4,11,20,1,1002.2118,31.723555,77.59667,20691.742,77.61,171.57
20240428113001,2024-04-28 11:30:00,2024-04-28,4,11,30,1,1002.1744,31.741058,77.527016,20663.887,78.84,174.29
20240428114001,2024-04-28 11:40:00,2024-04-28,4,11,40,1,1002.14996,31.767643,77.44393,20619.432,79.67,177.01
20240428115001,2024-04-28 11:50:00,2024-04-28,4,11,50,1,1002.1185,31.722178,77.61089,20591.566,80.0,179.73
20240428120001,2024-04-28 12:00:00,2024-04-28,4,12,0,1,1002.09894,31.732744,77.52877,20599.314,79.78,182.45
20240428121001,2024-04-28 12:10:00,2024-04-28,4,12,10,1,1002.0821,31.746708,77.38921,20398.543,79.04,185.16
20240428122001,2024-04-28 12:20:00,2024-04-28,4,12,20,1,1002.0654,31.762993,77.23602,20362.244,77.88,187.88
20240428123001,2024-04-28 12:30:00,2024-04-28,4,12,30,1,1002.05,31.778784,77.10484,20335.17,76.41,190.6
20240428124001,2024-04-28 12:40:00,2024-04-28,4,12,40,1,1002.02423,31.764454,77.12036,20094.406,74.71,193.32
20240428125001,2024-04-28 12:50:00,2024-04-28,4,12,50,1,1002.01166,31.76137,77.06511,19882.494,72.85,196.04
20240428130001,2024-04-28 13:00:00,2024-04-28,4,13,0,1,1002.0009,31.736086,77.08027,19544.188,70.89,198.75
20240428131001,2024-04-28 13:10:00,2024-04-28,4,13,10,1,1001.99445,31.68918,77.175064,19276.182,68.84,201.47
20240428132001,2024-04-28 13:20:00,2024-04-28,4,13,20,1,1001.9897,31.627428,77.27545,18874.658,66.74,204.19
20240428133001,2024-04-28 13:30:00,2024-04-28,4,13,30,1,1001.975,31.514318,77.666046,18529.002,64.59,206.91
20240428134001,2024-04-28 13:40:00,2024-04-28,4,13,40,1,1001.9748,31.446024,77.85685,18271.748,62.41,209.63
20240428135001,2024-04-28 13:50:00,2024-04-28,4,13,50,1,1001.97943,31.421843,77.899635,18162.89,60.21,212.34
20240428140001,2024-04-28 14:00:00,2024-04-28,4,14,0,1,1001.9818,31.31735,78.16536,18008.055,57.98,215.06
20240428141001,2024-04-28 14:10:00,2024-04-28,4,14,10,1,1001.98413,31.22219,78.4464,17832.242,55.74,217.78
20240428142001,2024-04-28 14:20:00,2024-04-28,4,14,20,1,1001.99194,31.167723,78.63939,17716.484,53.49,220.5
20240428143001,2024-04-28 14:30:00,2024-04-28,4,14,30,1,1002.002,31.126078,78.82819,17527.121,51.23,223.22
20240428144001,2024-04-28 14:40:00,2024-04-28,4,14,40,1,1002.0023,31.012142,79.31388,17432.953,48.96,225.93
20240428145001,2024-04-28 14:50:00,2024-04-28,4,14,50,1,1002.01044,30.980885,79.53308,17408.945,46.69,228.65
20240428150001,2024-04-28 15:00:00,2024-04-28,4,15,0,1,1002.021,30.96309,79.70174,17453.344,44.41,231.37
20240428151001,2024-04-28 15:10:00,2024-04-28,4,15,10,1,1002.0392,30.937807,79.8317,17438.213,42.12,234.09
20240428152001,2024-04-28 15:20:00,2024-04-28,4,15,20,1,1002.0604,30.923388,79.84726,17406.594,39.84,236.81
20240428153001,2024-04-28 15:30:00,2024-04-28,4,15,30,1,1002.0843,30.892624,79.97817,17441.543,37.56,239.52
20240428154001,2024-04-28 15:40:00,2024-04-28,4,15,40,1,1002.09686,30.898355,79.99517,17574.701,35.27,242.24
20240428155001,2024-04-28 15:50:00,2024-04-28,4,15,50,1,1002.1071,30.95117,79.791595,17773.232,32.98,244.96
20240428160001,2024-04-28 16:00:00,2024-04-28,4,16,0,1,1002.1236,31.007305,79.62413,17988.373,30.7,247.68
20240428161001,2024-04-28 16:10:00,2024-04-28,4,16,10,1,1002.1268,31.032526,79.62574,18129.662,28.42,250.39
20240428162001,2024-04-28 16:20:00,2024-04-28,4,16,20,1,1002.1465,31.085287,79.50628,18310.338,26.14,253.11
20240428163001,2024-04-28 16:30:00,2024-04-28,4,16,30,1,1002.16394,31.160744,79.26516,18541.64,23.86,255.83
20240428164001,2024-04-28 16:40:00,2024-04-28,4,16,40,1,1002.1848,31.225187,79.08777,18811.832,21.59,258.55
20240428165001,2024-04-28 16:50:00,2024-04-28,4,16,50,1,1002.192,31.289324,78.94175,19066.914,19.31,261.27
20240430090001,2024-04-30 09:00:00,2024-04-30,4,9,0,1,1002.6554,34.27297,72.229095,36082.492,48.85,133.2
20240430091001,2024-04-30 09:10:00,2024-04-30,4,9,10,1,1002.6209,34.258446,72.45699,35862.297,51.12,135.94
20240430092001,2024-04-30 09:20:00,2024-04-30,4,9,20,1,1002.58624,34.251957,72.355995,35731.305,53.39,138.68
20240430093001,2024-04-30 09:30:00,2024-04-30,4,9,30,1,1002.5466,34.351788,71.780075,36179.273,55.66,141.41
20240430094001,2024-04-30 09:40:00,2024-04-30,4,9,40,1,1002.51587,34.093285,72.46362,35107.29,57.91,144.15
20240430095001,2024-04-30 09:50:00,2024-04-30,4,9,50,1,1002.47955,33.993248,72.57641,34747.035,60.16,146.89
20240430100001,2024-04-30 10:00:00,2024-04-30,4,10,0,1,1002.4402,33.88196,72.72487,34393.68,62.38,149.62
20240430101001,2024-04-30 10:10:00,2024-04-30,4,10,10,1,1002.4016,33.770546,72.903305,34062.0,64.59,152.36
20240430102001,2024-04-30 10:20:00,2024-04-30,4,10,20,1,1002.36926,33.662743,73.08931,33676.902,66.77,155.1
20240430103001,2024-04-30 10:30:00,2024-04-30,4,10,30,1,1002.33435,33.55332,73.2643,33191.203,68.92,157.83
20240430104001,2024-04-30 10:40:00,2024-04-30,4,10,40,1,1002.28595,33.53582,73.20348,32751.836,71.02,160.57
20240430105001,2024-04-30 10:50:00,2024-04-30,4,10,50,1,1002.2394,33.523514,73.166824,32359.049,73.05,163.31
20240430110001,2024-04-30 11:00:00,2024-04-30,4,11,0,1,1002.19385,33.52324,73.12648,32386.049,74.99,166.04
20240430111001,2024-04-30 11:10:00,2024-04-30,4,11,10,1,1002.1376,33.62143,72.73515,32585.873,76.8,168.78
20240430112001,2024-04-30 11:20:00,2024-04-30,4,11,20,1,1002.0943,33.65167,72.64506,32308.246,78.41,171.52
20240430113001,2024-04-30 11:30:00,2024-04-30,4,11,30,1,1002.0535,33.66226,72.58981,31997.102,79.73,174.25
20240430114001,2024-04-30 11:40:00,2024-04-30,4,11,40,1,1002.02423,33.660954,72.61606,31522.793,80.63,176.99
20240430115001,2024-04-30 11:50:00,2024-04-30,4,11,50,1,1001.9895,33.615242,72.850975,31004.0,81.0,179.73
20240430120001,2024-04-30 12:00:00,2024-04-30,4,12,0,1,1001.9658,33.69688,72.4976,31169.656,80.75,182.46
20240430121001,2024-04-30 12:10:00,2024-04-30,4,12,10,1,1001.94727,33.707596,72.3539,30773.42,79.95,185.2
20240430122001,2024-04-30 12:20:00,2024-04-30,4,12,20,1,1001.92816,33.720566,72.211586,30537.402,78.7,187.94
20240430123001,2024-04-30 12:30:00,2024-04-30,4,12,30,1,1001.9096,33.728546,72.10599,30323.434,77.14,190.67
20240430124001,2024-04-30 12:40:00,2024-04-30,4,12,40,1,1001.8806,33.68567,72.207436,29804.305,75.37,193.41
20240430125001,2024-04-30 12:50:00,2024-04-30,4,12,50,1,1001.86615,33.673393,72.194466,29463.963,73.45,196.15
20240430130001,2024-04-30 13:00:00,2024-04-30,4,13,0,1,1001.85394,33.645546,72.23023,29010.83,71.43,198.88
20240430131001,2024-04-30 13:10:00,2024-04-30,4,13,10,1,1001.8456,33.59915,72.32123,28631.932,69.34,201.62
20240430132001,2024-04-30 13:20:00,2024-04-30,4,13,20,1,1001.841,33.546112,72.45235,28261.574,67.21,204.36
20240430133001,2024-04-30 13:30:00,2024-04-30,4,13,30,1,1001.82697,33.415825,72.87712,27703.791,65.03,207.09
20240430134001,2024-04-30 13:40:00,2024-04-30,4,13,40,1,1001.82666,33.340008,73.08159,27345.133,62.83,209.83
20240430135001,2024-04-30 13:50:00,2024-04-30,4,13,50,1,1001.83093,33.29355,73.18503,27104.336,60.6,212.57
20240430140001,2024-04-30 14:00:00,2024-04-30,4,14,0,1,1001.8326,33.186905,73.462006,26929.127,58.36,215.3
20240430141001,2024-04-30 14:10:00,2024-04-30,4,14,10,1,1001.8305,33.121216,73.63608,26896.873,56.11,218.04
20240430142001,2024-04-30 14:20:00,2024-04-30,4,14,20,1,1001.8387,33.06631,73.82877,26754.105,53.85,220.77
20240430143001,2024-04-30 14:30:00,2024-04-30,4,14,30,1,1001.8493,33.029358,74.000206,26554.875,51.58,223.51
20240430144001,2024-04-30 14:40:00,2024-04-30,4,14,40,1,1001.85187,32.907158,74.486145,26380.848,49.3,226.25
20240430145001,2024-04-30 14:50:00,2024-04-30,4,14,50,1,1001.8595,32.891838,74.65076,26420.26,47.02,228.98
20240430150001,2024-04-30 15:00:00,2024-04-30,4,15,0,1,1001.87,32.889374,74.7677,26551.992,44.74,231.72
20240430151001,2024-04-30 15:10:00,2024-04-30,4,15,10,1,1001.8898,32.87471,74.85654,26589.115,42.46,234.46
20240430152001,2024-04-30 15:20:00,2024-04-30,4,15,20,1,1001.9118,32.85342,74.94716,26648.75,40.17,237.19
20240430153001,2024-04-30 15:30:00,2024-04-30,4,15,30,1,1001.937,32.88307,74.85158,26906.121,37.89,239.93
20240430154001,2024-04-30 15:40:00,2024-04-30,4,15,40,1,1001.9511,32.909542,74.80062,27179.668,35.6,242.67
20240430155001,2024-04-30 15:50:00,2024-04-30,4,15,50,1,1001.9583,33.004257,74.48883,27578.305,33.32,245.4
20240430160001,2024-04-30 16:00:00,2024-04-30,4,16,0,1,1001.9765,33.073997,74.267975,27922.244,31.03,248.14
20240430161001,2024-04-30 16:10:00,2024-04-30,4,16,10,1,1001.9811,33.103455,74.23119,28156.729,28.75,250.88
20240430162001,2024-04-30 16:20:00,2024-04-30,4,16,20,1,1002.0017,33.167953,74.07091,28488.693,26.48,253.61
20240430163001,2024-04-30 16:30:00,2024-04-30,4,16,30,1,1002.0206,33.240047,73.88181,28884.494,24.2,256.35
20240430164001,2024-04-30 16:40:00,2024-04-30,4,16,40,1,1002.0403,33.32109,73.65623,29316.814,21.93,259.09
20240430165001,2024-04-30 16:50:00,2024-04-30,4,16,50,1,1002.046,33.391945,73.48892,29742.355,19.67,261.82
20240515090001,2024-05-15 09:00:00,2024-05-15,5,9,0,1,1008.5523,35.15007,55.86993,29920.709,50.26,132.71
20240515091001,2024-05-15 09:10:00,2024-05-15,5,9,10,1,1008.52344,35.31799,55.212013,30232.504,52.54,135.49
20240515092001,2024-05-15 09:20:00,2024-05-15,5,9,20,1,1008.49475,35.47524,54.57789,30433.127,54.83,138.27
20240515093001,2024-05-15 09:30:00,2024-05-15,5,9,30,1,1008.4653,35.607845,54.05326,30542.982,57.12,141.05
20240515094001,2024-05-15 09:40:00,2024-05-15,5,9,40,1,1008.43555,35.724052,53.653538,30736.03,59.4,143.83
20240515095001,2024-05-15 09:50:00,2024-05-15,5,9,50,1,1008.4059,35.84747,53.323402,30978.146,61.68,146.62
20240515100001,2024-05-15 10:00:00,2024-05-15,5,10,0,1,1008.3787,35.97304,53.00639,31096.176,63.96,149.4
20240515101001,2024-05-15 10:10:00,2024-05-15,5,10,10,1,1008.33264,35.81394,53.3584,30305.76,66.23,152.18
20240515102001,2024-05-15 10:20:00,2024-05-15,5,10,20,1,1008.2892,35.59381,53.80045,29716.074,68.49,154.96
20240515103001,2024-05-15 10:30:00,2024-05-15,5,10,30,1,1008.255,35.45941,54.076393,29239.385,70.74,157.74
20240515104001,2024-05-15 10:40:00,2024-05-15,5,10,40,1,1008.2101,35.19211,54.600487,29039.424,72.97,160.53
20240515105001,2024-05-15 10:50:00,2024-05-15,5,10,50,1,1008.17804,35.077984,54.92831,28970.916,75.18,163.31
20240515110001,2024-05-15 11:00:00,2024-05-15,5,11,0,1,1008.14734,34.987633,55.23775,28756.723,77.34,166.09
20240515111001,2024-05-15 11:10:00,2024-05-15,5,11,10,1,1008.1281,34.94779,55.469166,28563.777,79.44,168.87
20240515112001,2024-05-15 11:20:00,2024-05-15,5,11,20,1,1008.1007,34.854725,55.78654,28301.945,81.41,171.65
20240515113001,2024-05-15 11:30:00,2024-05-15,5,11,30,1,1008.0739,34.73274,56.136887,27643.662,83.17,174.44
20240515114001,2024-05-15 11:40:00,2024-05-15,5,11,40,1,1008.05035,34.583942,56.532345,27308.0,84.49,177.22
20240515115001,2024-05-15 11:50:00,2024-05-15,5,11,50,1,1008.01764,34.475483,56.885727,27141.193,85.0,180.0
20240515120001,2024-05-15 12:00:00,2024-05-15,5,12,0,1,1008.0013,34.480247,56.829803,27096.998,84.49,182.78
20240515121001,2024-05-15 12:10:00,2024-05-15,5,12,10,1,1007.9825,34.364525,57.195946,26745.824,83.17,185.56
20240515122001,2024-05-15 12:20:00,2024-05-15,5,12,20,1,1007.9621,34.46264,56.86982,26954.115,81.41,188.35
20240515123001,2024-05-15 12:30:00,2024-05-15,5,12,30,1,1007.9636,34.284153,57.359188,26471.457,79.44,191.13
20240515124001,2024-05-15 12:40:00,2024-05-15,5,12,40,1,1007.9539,34.28653,57.316185,26225.25,77.34,193.91
20240515125001,2024-05-15 12:50:00,2024-05-15,5,12,50,1,1007.9447,34.174583,57.686836,25491.586,75.18,196.69
20240515130001,2024-05-15 13:00:00,2024-05-15,5,13,0,1,1007.94543,34.25739,57.42208,25548.773,72.97,199.47
20240515131001,2024-05-15 13:10:00,2024-05-15,5,13,10,1,1007.9323,34.264626,57.22629,25307.9,70.74,202.26
20240515132001,2024-05-15 13:20:00,2024-05-15,5,13,20,1,1007.9343,34.363888,56.933716,25531.018,68.49,205.04
20240515133001,2024-05-15 13:30:00,2024-05-15,5,13,30,1,1007.93463,34.23324,57.322544,24943.672,66.23,207.82
20240515134001,2024-05-15 13:40:00,2024-05-15,5,13,40,1,1007.9338,34.067993,57.72895,24214.66,63.96,210.6
20240515135001,2024-05-15 13:50:00,2024-05-15,5,13,50,1,1007.9344,33.892326,58.18695,23611.986,61.68,213.38
20240515140001,2024-05-15 14:00:00,2024-05-15,5,14,0,1,1007.9381,33.731335,58.63897,23195.42,59.4,216.17
20240515141001,2024-05-15 14:10:00,2024-05-15,5,14,10,1,1007.93604,33.427612,59.288948,22841.658,57.12,218.95
20240515142001,2024-05-15 14:20:00,2024-05-15,5,14,20,1,1007.9415,33.35631,59.60934,22833.223,54.83,221.73
20240515143001,2024-05-15 14:30:00,2024-05-15,5,14,30,1,1007.94867,33.32082,59.85058,22756.377,52.54,224.51
