Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),ElevationAngle(degree),Azimuth(degree),Datetime,Date,Month,Hour,Minute,DeviceID,DeviceID_01,DeviceID_02,DeviceID_03,DeviceID_04,DeviceID_05,DeviceID_06,DeviceID_07,DeviceID_08,DeviceID_09,DeviceID_10,DeviceID_11,DeviceID_12,DeviceID_13,DeviceID_14,DeviceID_15,DeviceID_16,DeviceID_17
20240112070001,0.94,1014.2,12.38,100.0,1172.34,0.44,3.42,118.52,2024-01-12 07:00:00,2024-01-12,1,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240112071001,0.88,1014.24,12.82,100.0,2227.67,2.65,5.47,120.58,2024-01-12 07:10:00,2024-01-12,1,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240112072001,0.38,1014.28,13.51,100.0,3483.92,4.6,7.49,122.63,2024-01-12 07:20:00,2024-01-12,1,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240112073001,0.37,1014.34,14.02,100.0,5054.21,10.22,9.49,124.69,2024-01-12 07:30:00,2024-01-12,1,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240112074001,0.37,1014.38,14.59,100.0,6764.17,12.57,11.47,126.74,2024-01-12 07:40:00,2024-01-12,1,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240112075001,0.75,1014.46,15.05,100.0,9023.42,22.15,13.42,128.8,2024-01-12 07:50:00,2024-01-12,1,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240112080001,0.14,1014.42,15.91,100.0,12189.0,40.05,15.35,130.86,2024-01-12 08:00:00,2024-01-12,1,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240112081001,0.73,1014.41,16.85,97.07,14286.5,53.67,17.25,132.91,2024-01-12 08:10:00,2024-01-12,1,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240112082001,0.69,1014.41,17.65,91.2,25707.2,200.56,19.11,134.97,2024-01-12 08:20:00,2024-01-12,1,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240112083001,0.86,1014.44,19.52,80.13,27586.08,203.04,20.94,137.02,2024-01-12 08:30:00,2024-01-12,1,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240112084001,0.13,1014.43,20.53,74.67,28127.09,184.91,22.73,139.08,2024-01-12 08:40:00,2024-01-12,1,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240112085001,0.14,1014.4,21.41,68.8,31747.5,236.92,24.48,141.13,2024-01-12 08:50:00,2024-01-12,1,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240113070001,0.32,1015.25,14.01,100.0,2210.33,1.17,3.42,117.55,2024-01-13 07:00:00,2024-01-13,1,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240113071001,0.01,1015.39,14.27,100.0,3651.58,3.41,5.47,119.62,2024-01-13 07:10:00,2024-01-13,1,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240113072001,0.01,1015.52,14.8,100.0,5012.67,6.17,7.49,121.69,2024-01-13 07:20:00,2024-01-13,1,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240113073001,0.05,1015.63,15.38,100.0,6183.42,9.18,9.49,123.75,2024-01-13 07:30:00,2024-01-13,1,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240113074001,0.13,1015.72,15.92,100.0,7689.92,13.91,11.47,125.82,2024-01-13 07:40:00,2024-01-13,1,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240113075001,0.17,1015.83,16.64,100.0,8418.5,16.65,13.42,127.89,2024-01-13 07:50:00,2024-01-13,1,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240113080001,0.27,1015.95,17.29,100.0,9745.08,22.35,15.35,129.96,2024-01-13 08:00:00,2024-01-13,1,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240113081001,0.14,1016.05,17.92,100.0,11052.83,28.3,17.25,132.02,2024-01-13 08:10:00,2024-01-13,1,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240113082001,0.2,1016.21,18.78,100.0,20439.75,111.75,19.11,134.09,2024-01-13 08:20:00,2024-01-13,1,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240113083001,0.4,1016.34,20.31,92.74,19670.83,89.2,20.94,136.16,2024-01-13 08:30:00,2024-01-13,1,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240113084001,0.08,1016.43,20.82,85.12,21560.5,103.53,22.73,138.23,2024-01-13 08:40:00,2024-01-13,1,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240113085001,0.08,1016.57,21.95,82.11,24265.42,127.38,24.48,140.3,2024-01-13 08:50:00,2024-01-13,1,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240114070001,0.46,1016.87,14.94,100.0,2129.75,1.07,3.42,117.55,2024-01-14 07:00:00,2024-01-14,1,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240114071001,0.74,1016.92,15.2,100.0,3472.42,2.73,5.47,119.62,2024-01-14 07:10:00,2024-01-14,1,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240114072001,0.79,1017.02,15.39,100.0,4143.5,3.77,7.49,121.69,2024-01-14 07:20:00,2024-01-14,1,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240114073001,0.58,1017.17,15.66,100.0,6186.34,8.67,9.49,123.75,2024-01-14 07:30:00,2024-01-14,1,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240114074001,0.71,1017.19,16.18,100.0,7776.33,13.21,11.47,125.82,2024-01-14 07:40:00,2024-01-14,1,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240114075001,1.15,1017.29,16.59,100.0,9278.17,18.74,13.42,127.89,2024-01-14 07:50:00,2024-01-14,1,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240114080001,1.39,1017.36,16.85,100.0,10449.75,23.06,15.35,129.96,2024-01-14 08:00:00,2024-01-14,1,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240114081001,0.47,1017.37,17.01,100.0,12615.0,33.25,17.25,132.02,2024-01-14 08:10:00,2024-01-14,1,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240114082001,0.38,1017.37,17.71,100.0,24540.76,160.99,19.11,134.09,2024-01-14 08:20:00,2024-01-14,1,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240114083001,0.26,1017.41,19.28,96.19,18712.25,75.34,20.94,136.16,2024-01-14 08:30:00,2024-01-14,1,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240114084001,0.71,1017.53,19.87,89.56,31820.66,221.67,22.73,138.23,2024-01-14 08:40:00,2024-01-14,1,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240114085001,0.14,1017.6,22.13,78.94,49692.8,578.05,24.48,140.3,2024-01-14 08:50:00,2024-01-14,1,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240116070001,0.0,1018.82,15.9,100.0,802.25,0.25,3.68,117.54,2024-01-16 07:00:00,2024-01-16,1,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240116071001,0.0,1018.74,15.94,100.0,1578.33,0.76,5.74,119.6,2024-01-16 07:10:00,2024-01-16,1,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240116072001,0.08,1018.86,16.14,100.0,2078.84,1.15,7.78,121.66,2024-01-16 07:20:00,2024-01-16,1,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240116073001,0.02,1018.92,16.21,100.0,2609.83,1.6,9.8,123.72,2024-01-16 07:30:00,2024-01-16,1,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240116074001,0.0,1018.99,16.32,100.0,2925.83,2.16,11.8,125.78,2024-01-16 07:40:00,2024-01-16,1,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240116075001,0.0,1019.06,16.46,100.0,3583.67,3.44,13.77,127.84,2024-01-16 07:50:00,2024-01-16,1,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240116080001,0.0,1019.25,16.65,100.0,4212.5,4.48,15.72,129.9,2024-01-16 08:00:00,2024-01-16,1,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240116081001,0.0,1019.34,16.85,100.0,6757.42,10.55,17.64,131.97,2024-01-16 08:10:00,2024-01-16,1,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240116082001,0.0,1019.5,17.23,100.0,9059.5,17.72,19.52,134.03,2024-01-16 08:20:00,2024-01-16,1,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240116083001,0.07,1019.66,17.6,100.0,8891.5,17.59,21.38,136.09,2024-01-16 08:30:00,2024-01-16,1,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240116084001,0.1,1019.82,17.8,100.0,7816.25,14.22,23.19,138.15,2024-01-16 08:40:00,2024-01-16,1,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240116085001,0.08,1019.89,17.95,100.0,10963.0,26.31,24.97,140.21,2024-01-16 08:50:00,2024-01-16,1,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240117070001,0.16,1017.51,15.89,100.0,1867.92,1.06,3.68,117.57,2024-01-17 07:00:00,2024-01-17,1,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240117071001,0.61,1017.55,16.13,100.0,4956.92,7.49,5.74,119.65,2024-01-17 07:10:00,2024-01-17,1,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240117072001,0.9,1017.66,16.53,100.0,7148.83,13.43,7.78,121.72,2024-01-17 07:20:00,2024-01-17,1,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240117073001,0.8,1017.74,16.91,100.0,7046.83,12.24,9.8,123.8,2024-01-17 07:30:00,2024-01-17,1,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240117074001,0.64,1017.69,17.22,100.0,7631.17,13.78,11.8,125.88,2024-01-17 07:40:00,2024-01-17,1,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240117075001,0.21,1017.69,17.5,100.0,8813.33,17.4,13.77,127.95,2024-01-17 07:50:00,2024-01-17,1,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240117080001,0.16,1017.75,17.8,100.0,9207.25,19.54,15.72,130.03,2024-01-17 08:00:00,2024-01-17,1,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240117081001,0.19,1017.84,18.24,100.0,12741.83,37.5,17.64,132.11,2024-01-17 08:10:00,2024-01-17,1,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240117082001,0.33,1017.79,18.92,100.0,15213.67,51.36,19.52,134.18,2024-01-17 08:20:00,2024-01-17,1,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240117083001,0.3,1017.81,19.42,100.0,15745.5,55.44,21.38,136.26,2024-01-17 08:30:00,2024-01-17,1,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240117084001,0.35,1017.84,19.92,100.0,18040.33,71.99,23.19,138.34,2024-01-17 08:40:00,2024-01-17,1,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240117085001,0.79,1017.87,20.42,100.0,20943.17,97.19,24.97,140.42,2024-01-17 08:50:00,2024-01-17,1,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240118070001,1.12,1013.41,14.11,100.0,3146.25,3.1,3.47,116.6,2024-01-18 07:00:00,2024-01-18,1,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240118071001,0.43,1013.56,14.36,100.0,4943.67,7.29,5.53,118.69,2024-01-18 07:10:00,2024-01-18,1,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240118072001,1.24,1013.55,14.65,100.0,6079.08,10.34,7.58,120.77,2024-01-18 07:20:00,2024-01-18,1,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240118073001,1.04,1013.61,14.93,100.0,7371.17,15.02,9.6,122.86,2024-01-18 07:30:00,2024-01-18,1,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240118074001,0.27,1013.75,15.29,100.0,16153.83,107.45,11.6,124.95,2024-01-18 07:40:00,2024-01-18,1,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240118075001,0.48,1013.84,17.26,100.0,29085.34,294.54,13.58,127.04,2024-01-18 07:50:00,2024-01-18,1,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240118080001,1.4,1013.91,19.7,96.89,22888.49,184.79,15.53,129.13,2024-01-18 08:00:00,2024-01-18,1,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240118081001,1.58,1013.91,19.25,91.42,22623.11,199.42,17.45,131.22,2024-01-18 08:10:00,2024-01-18,1,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240118082001,0.64,1014.0,19.9,88.66,47895.74,590.33,19.34,133.31,2024-01-18 08:20:00,2024-01-18,1,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240118083001,0.7,1013.95,24.12,71.32,57319.81,814.83,21.19,135.4,2024-01-18 08:30:00,2024-01-18,1,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240118084001,0.49,1014.01,26.26,60.1,56752.69,806.17,23.01,137.49,2024-01-18 08:40:00,2024-01-18,1,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240118085001,1.02,1014.02,28.04,52.22,78479.95,1264.58,24.79,139.58,2024-01-18 08:50:00,2024-01-18,1,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240119070001,0.43,1012.13,16.98,100.0,2601.25,1.89,3.93,116.59,2024-01-19 07:00:00,2024-01-19,1,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240119071001,0.65,1012.3,17.28,100.0,3936.42,4.03,6.01,118.67,2024-01-19 07:10:00,2024-01-19,1,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240119072001,0.4,1012.35,17.59,100.0,5658.42,8.08,8.06,120.76,2024-01-19 07:20:00,2024-01-19,1,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240119073001,0.33,1012.36,18.11,100.0,8432.34,18.33,10.1,122.85,2024-01-19 07:30:00,2024-01-19,1,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240119074001,0.44,1012.41,19.01,100.0,11777.08,35.65,12.12,124.93,2024-01-19 07:40:00,2024-01-19,1,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240119075001,0.59,1012.51,20.0,100.0,17638.33,80.53,14.11,127.02,2024-01-19 07:50:00,2024-01-19,1,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240119080001,0.19,1012.52,21.25,95.53,16779.17,68.49,16.08,129.1,2024-01-19 08:00:00,2024-01-19,1,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240119081001,0.05,1012.6,22.46,89.34,29435.32,255.43,18.02,131.19,2024-01-19 08:10:00,2024-01-19,1,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240119082001,0.38,1012.63,25.15,73.5,25185.92,148.91,19.93,133.28,2024-01-19 08:20:00,2024-01-19,1,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240119083001,0.41,1012.68,24.96,69.4,22480.0,111.81,21.81,135.36,2024-01-19 08:30:00,2024-01-19,1,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240119084001,0.28,1012.68,24.4,71.1,23117.58,117.6,23.65,137.45,2024-01-19 08:40:00,2024-01-19,1,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240119085001,0.68,1012.74,24.71,68.93,28525.25,181.47,25.45,139.53,2024-01-19 08:50:00,2024-01-19,1,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240120070001,0.19,1009.5,16.61,100.0,3231.33,4.08,3.93,116.58,2024-01-20 07:00:00,2024-01-20,1,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240120071001,0.06,1009.72,17.01,100.0,4986.25,8.36,6.01,118.66,2024-01-20 07:10:00,2024-01-20,1,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240120072001,0.03,1009.86,17.49,100.0,4646.58,5.94,8.06,120.75,2024-01-20 07:20:00,2024-01-20,1,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240120073001,0.02,1009.96,17.62,100.0,5549.33,6.98,10.1,122.83,2024-01-20 07:30:00,2024-01-20,1,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240120074001,0.18,1010.04,17.9,100.0,7466.08,12.79,12.12,124.91,2024-01-20 07:40:00,2024-01-20,1,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240120075001,0.04,1010.01,18.3,100.0,6958.67,11.53,14.11,127.0,2024-01-20 07:50:00,2024-01-20,1,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240120080001,0.19,1010.14,18.81,100.0,15296.25,60.77,16.08,129.08,2024-01-20 08:00:00,2024-01-20,1,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240120081001,0.78,1010.22,20.28,100.0,23168.75,137.19,18.02,131.16,2024-01-20 08:10:00,2024-01-20,1,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240120082001,0.93,1010.36,22.17,100.0,37984.78,336.04,19.93,133.24,2024-01-20 08:20:00,2024-01-20,1,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240120083001,0.38,1010.36,24.37,94.11,38416.84,331.7,21.81,135.33,2024-01-20 08:30:00,2024-01-20,1,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240120084001,0.37,1010.36,25.42,81.76,26160.12,160.56,23.65,137.41,2024-01-20 08:40:00,2024-01-20,1,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240120085001,0.29,1010.34,25.77,78.52,45509.16,489.74,25.45,139.49,2024-01-20 08:50:00,2024-01-20,1,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240121070001,0.04,1014.7,16.71,100.0,910.23,0.33,3.72,116.58,2024-01-21 07:00:00,2024-01-21,1,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240121071001,0.04,1014.86,16.76,100.0,1462.17,0.71,5.8,118.66,2024-01-21 07:10:00,2024-01-21,1,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240121072001,0.15,1014.91,16.81,100.0,2525.55,1.79,7.86,120.75,2024-01-21 07:20:00,2024-01-21,1,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240121073001,0.01,1015.05,16.93,100.0,3751.25,3.54,9.9,122.83,2024-01-21 07:30:00,2024-01-21,1,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240121074001,0.06,1015.14,17.21,100.0,3872.83,3.68,11.92,124.91,2024-01-21 07:40:00,2024-01-21,1,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240121075001,0.02,1015.22,17.4,100.0,3516.58,3.03,13.92,127.0,2024-01-21 07:50:00,2024-01-21,1,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240121080001,0.02,1015.29,17.48,100.0,3110.45,2.42,15.89,129.08,2024-01-21 08:00:00,2024-01-21,1,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240121081001,0.0,1015.38,17.55,100.0,3260.58,2.66,17.83,131.16,2024-01-21 08:10:00,2024-01-21,1,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240121082001,0.0,1015.55,17.63,100.0,3641.92,3.31,19.74,133.24,2024-01-21 08:20:00,2024-01-21,1,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240121083001,0.01,1015.63,17.83,100.0,4663.33,5.25,21.62,135.33,2024-01-21 08:30:00,2024-01-21,1,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240121084001,0.0,1015.72,18.05,100.0,4816.75,5.58,23.46,137.41,2024-01-21 08:40:00,2024-01-21,1,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240121085001,0.02,1015.74,18.23,100.0,5343.58,6.86,25.27,139.49,2024-01-21 08:50:00,2024-01-21,1,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240122070001,0.02,1017.01,15.96,100.0,1059.25,0.3,3.72,115.64,2024-01-22 07:00:00,2024-01-22,1,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240122071001,0.0,1017.11,16.04,100.0,1449.42,0.59,5.8,117.75,2024-01-22 07:10:00,2024-01-22,1,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240122072001,0.0,1017.2,16.25,100.0,2924.33,2.24,7.86,119.86,2024-01-22 07:20:00,2024-01-22,1,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240122073001,0.05,1017.25,16.76,100.0,4595.17,5.14,9.9,121.97,2024-01-22 07:30:00,2024-01-22,1,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240122074001,0.43,1017.18,17.33,100.0,7452.75,12.81,11.92,124.08,2024-01-22 07:40:00,2024-01-22,1,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240122075001,0.34,1017.19,17.9,100.0,9023.5,18.14,13.92,126.19,2024-01-22 07:50:00,2024-01-22,1,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240122080001,0.39,1017.24,18.44,100.0,10906.25,26.42,15.89,128.3,2024-01-22 08:00:00,2024-01-22,1,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240122081001,0.16,1017.25,18.9,100.0,11263.17,29.46,17.83,130.41,2024-01-22 08:10:00,2024-01-22,1,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240122082001,0.1,1017.22,19.62,100.0,14172.81,46.05,19.74,132.52,2024-01-22 08:20:00,2024-01-22,1,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240122083001,0.02,1017.2,20.47,100.0,16422.83,61.35,21.62,134.63,2024-01-22 08:30:00,2024-01-22,1,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240122084001,0.0,1017.2,21.78,99.14,21690.75,116.72,23.46,136.74,2024-01-22 08:40:00,2024-01-22,1,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240122085001,0.0,1017.22,25.6,88.2,70312.99,1230.3,25.27,138.85,2024-01-22 08:50:00,2024-01-22,1,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240123070001,0.1,1019.97,11.42,100.0,2200.67,1.65,3.72,115.64,2024-01-23 07:00:00,2024-01-23,1,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240123071001,0.0,1020.31,11.67,100.0,3400.08,3.35,5.8,117.74,2024-01-23 07:10:00,2024-01-23,1,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240123072001,0.0,1020.54,11.85,100.0,3224.5,2.94,7.86,119.85,2024-01-23 07:20:00,2024-01-23,1,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240123073001,0.41,1020.72,11.86,100.0,3415.33,3.14,9.9,121.96,2024-01-23 07:30:00,2024-01-23,1,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240123074001,0.11,1020.84,11.94,100.0,6778.25,12.73,11.92,124.06,2024-01-23 07:40:00,2024-01-23,1,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240123075001,0.02,1020.83,12.5,100.0,7481.58,14.22,13.92,126.17,2024-01-23 07:50:00,2024-01-23,1,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240123080001,0.0,1020.74,12.87,100.0,7087.75,11.87,15.89,128.28,2024-01-23 08:00:00,2024-01-23,1,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240123081001,0.09,1020.82,13.03,100.0,9943.33,24.82,17.83,130.38,2024-01-23 08:10:00,2024-01-23,1,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240123082001,0.1,1020.93,13.5,100.0,12923.92,38.73,19.74,132.49,2024-01-23 08:20:00,2024-01-23,1,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240123083001,0.08,1021.15,13.72,100.0,9680.58,21.89,21.62,134.6,2024-01-23 08:30:00,2024-01-23,1,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240123084001,0.11,1021.42,13.53,100.0,6657.17,10.28,23.46,136.7,2024-01-23 08:40:00,2024-01-23,1,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240123085001,0.2,1021.44,13.43,100.0,11337.75,31.5,25.27,138.81,2024-01-23 08:50:00,2024-01-23,1,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240124070001,0.0,1022.84,10.87,100.0,771.5,0.21,4.17,115.83,2024-01-24 07:00:00,2024-01-24,1,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240124071001,0.0,1022.98,11.02,100.0,1181.0,0.43,6.27,117.93,2024-01-24 07:10:00,2024-01-24,1,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
